dbo,ACCOUNTING_ENTITY,PAY_FILE_PREFIX,nvarchar,5
dbo,ACCOUNTING_ENTITY,PAY_FILE_ZEROS,nchar,1
dbo,ACCOUNTING_ENTITY,PAY_FILE_PLACES,smallint,NULL
dbo,ACCOUNTING_ENTITY,WITHHOLD_ENABLED,nchar,1
dbo,ACCOUNTING_ENTITY,WH_CERTIF_EXPT_ID,nvarchar,15
dbo,ACCOUNTING_ENTITY,WH_SUMMARY_EXPT_ID,nvarchar,15
dbo,ACCOUNTING_ENTITY,NEXT_WITHHOLD_SEQ,int,NULL
dbo,ACCOUNTING_ENTITY,CASH_PERCENT_VAR,nchar,1
dbo,ACCOUNTING_ENTITY,CASH_MIN_VAR,decimal,NULL
dbo,ACCOUNTING_ENTITY,CASH_MAX_VAR,decimal,NULL
dbo,ACCOUNTING_ENTITY,COMMISSION_SUPPORT,nchar,1
dbo,ACCOUNTING_ENTITY,COMM_PAYMENT_METH,nchar,1
dbo,ACCOUNTING_ENTITY,SOCIAL_SECURITY_NO,nvarchar,15
dbo,ACCOUNTING_ENTITY,WIPVAS_ENABLED,nchar,1
dbo,ACCOUNTING_ENTITY,DDP_ENABLED,nchar,1
dbo,ACCOUNTING_ENTITY,AUTO_ALLOCATE,nchar,1
dbo,ACCOUNTING_ENTITY,CO_ALLOC_LEVEL,nchar,1
dbo,ACCOUNTING_ENTITY,REQ_ALLOC_LEVEL,nchar,1
dbo,ACCOUNTING_ENTITY,DEF_SHIP_WEIGHT_UM,nvarchar,15
dbo,ACCOUNTING_ENTITY,BACKORD_FILL_RATE,decimal,NULL
dbo,ACCOUNTING_ENTITY,PROJ_BURDEN_RULE,nchar,1
dbo,ACCOUNTING_ENTITY,REQ_APP1_LABEL,nvarchar,10
dbo,ACCOUNTING_ENTITY,REQ_APP2_LABEL,nvarchar,10
dbo,ACCOUNTING_ENTITY,REQ_APP3_LABEL,nvarchar,10
dbo,ACCOUNTING_ENTITY,REQ_APP4_LABEL,nvarchar,10
dbo,ACCOUNTING_ENTITY,REQ_GEN_ALL_TASKS,nchar,1
dbo,ACCOUNTING_ENTITY,REQ_CMNT_PWD_REQ,nchar,1
dbo,ACCOUNTING_ENTITY,CALENDAR_ID,nvarchar,15
dbo,ACCOUNTING_ENTITY,DEF_CASH_MGT_BANK_AR,nvarchar,15
dbo,ACCOUNTING_ENTITY,DEF_CASH_MGT_BANK_AP,nvarchar,15
dbo,ACCOUNTING_ENTITY,CUST_BAL_INCL_TYPE,nchar,1
dbo,ACCOUNTING_ENTITY,ENTITY_COUNTRY_ID,nvarchar,15
dbo,ACCOUNTING_ENTITY,FIN_BATCH_SINGLE_TRANS,nchar,1
dbo,ACCT_BAL_DIM_BATCH,SITE_ID,nvarchar,15
dbo,ACCT_BAL_DIM_BATCH,BATCH_ID,nvarchar,15
dbo,ACCT_BAL_DIM_BATCH,BATCH_ACTION,nchar,1
dbo,ACCT_BAL_DIM_BATCH,ACCT_YEAR,decimal,NULL
dbo,ACCT_BAL_DIM_BATCH,ACCT_PERIOD,decimal,NULL
dbo,ACCT_BAL_DIM_BATCH,FAILED_ATTEMPTS,smallint,NULL
dbo,ACCT_BAL_DIM_BATCH,CREATE_DATE,datetime,NULL
dbo,ADDRESS_POS_SETUP,ROWID,int,NULL
dbo,ADDRESS_POS_SETUP,country,nvarchar,50
dbo,ADDRESS_POS_SETUP,field_no,smallint,NULL
dbo,ADDRESS_POS_SETUP,field_type,nchar,1
dbo,ADDRESS_POS_SETUP,title,nvarchar,80
dbo,ADDRESS_POS_SETUP,line_no,smallint,NULL
dbo,ADDRESS_POS_SETUP,position_no,smallint,NULL
dbo,ADDRESS_POS_SETUP,visible,smallint,NULL
dbo,ADDRESS_POS_SETUP,percentage,decimal,NULL
dbo,ADDRESS_POS_SETUP,down_height,decimal,NULL
dbo,ADDRESS_POS_SETUP,across_width,decimal,NULL
dbo,ADJ_REASON,ROWID,int,NULL
dbo,ADJ_REASON,ID,nvarchar,15
dbo,ADJ_REASON,DESCRIPTION,nvarchar,80
dbo,ADJ_REASON,ADJ_GL_ACCT_ID,nvarchar,30
dbo,ADJ_REASON_SYNC,ROWID,int,NULL
dbo,ADJ_REASON_SYNC,EVENT_ID,int,NULL
dbo,ADJ_REASON_SYNC,TYPE,nchar,1
dbo,ADJ_REASON_SYNC,CREATE_DATE,datetime,NULL
dbo,ADJ_REASON_SYNC,REASON_ID,nvarchar,15
dbo,ADJ_REASON_SYNC,EXCEPTION,nchar,1
dbo,ADJ_REASON_SYNC,SUBSCRIPTIONS,int,NULL
dbo,ADJUSTMENT_DETAIL,ROWID,int,NULL
dbo,ADJUSTMENT_DETAIL,TRANSACTION_ID,int,NULL
dbo,ADJUSTMENT_DETAIL,DIST_NO,smallint,NULL
dbo,ADJUSTMENT_DETAIL,PART_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,ACT_MATERIAL_COST,decimal,NULL
dbo,ADJUSTMENT_DETAIL,ACT_LABOR_COST,decimal,NULL
dbo,ADJUSTMENT_DETAIL,ACT_BURDEN_COST,decimal,NULL
dbo,ADJUSTMENT_DETAIL,ACT_SERVICE_COST,decimal,NULL
dbo,ADJUSTMENT_DETAIL,REFERENCE,nvarchar,50
dbo,ADJUSTMENT_DETAIL,CURRENCY_ID,nvarchar,15
dbo,ADJUSTMENT_DETAIL,DR_MAT_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,DR_LAB_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,DR_BUR_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,DR_SER_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,CR_MAT_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,CR_LAB_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,CR_BUR_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DETAIL,CR_SER_GL_ACCT_ID,nvarchar,30
dbo,ADJUSTMENT_DIST,ROWID,int,NULL
dbo,ADJUSTMENT_DIST,TRANSACTION_ID,int,NULL
dbo,ADJUSTMENT_DIST,DIST_NO,smallint,NULL
dbo,ADJUSTMENT_DIST,ENTRY_NO,smallint,NULL
dbo,ADJUSTMENT_DIST,AMOUNT,decimal,NULL
dbo,ADJUSTMENT_DIST,AMOUNT_TYPE,nchar,2
dbo,ADJUSTMENT_DIST,GL_ACCOUNT_ID,nvarchar,30
dbo,ADJUSTMENT_DIST,SITE_ID,nvarchar,15
dbo,ADJUSTMENT_DIST,POSTING_STATUS,nchar,1
dbo,ADJUSTMENT_DIST,POSTING_DATE,datetime,NULL
dbo,ADJUSTMENT_DIST,BATCH_ID,nvarchar,15
dbo,ADJUSTMENT_DIST,CREATE_DATE,datetime,NULL
dbo,ADJUSTMENT_DIST,USER_ID,nvarchar,20
dbo,ADJUSTMENT_DIST,CURRENCY_ID,nvarchar,15
dbo,ADJUSTMENT_DIST,NATIVE,nchar,1
dbo,ADV_SHIP_NOTICE,ROWID,int,NULL
dbo,ADV_SHIP_NOTICE,id,nvarchar,20
dbo,ADV_SHIP_NOTICE,bol_id,nvarchar,20
dbo,ADV_SHIP_NOTICE,customs_doc_id,nvarchar,15
dbo,ADV_SHIP_NOTICE,exped_trans_code,nvarchar,20
dbo,ADV_SHIP_NOTICE,carrier_id,nvarchar,15
dbo,ADV_SHIP_NOTICE,exped_trans_auth,nvarchar,20
dbo,ADV_SHIP_NOTICE,lading_code,nvarchar,20
dbo,ADV_SHIP_NOTICE,lading_quantity,decimal,NULL
dbo,ADV_SHIP_NOTICE,trans_method_code,nvarchar,20
dbo,ADV_SHIP_NOTICE,shipment_id,nvarchar,20
dbo,ADV_SHIP_NOTICE,equipment_descr,nvarchar,20
dbo,ADV_SHIP_NOTICE,equipment_initial,nvarchar,20
dbo,ADV_SHIP_NOTICE,air_pro_type,nvarchar,20
dbo,ADV_SHIP_NOTICE,air_pro_number,nvarchar,20
dbo,ADV_SHIP_NOTICE,asn_on_hold,nvarchar,1
dbo,ADV_SHIP_NOTICE,asn_transmitted,nvarchar,1
dbo,ADV_SHIP_NOTICE,user_1,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_2,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_3,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_4,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_5,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_6,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_7,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_8,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_9,nvarchar,80
dbo,ADV_SHIP_NOTICE,user_10,nvarchar,80
dbo,ADV_SHIP_NOTICE,UDF_LAYOUT_ID,nvarchar,15
dbo,ADV_SHIP_NOTICE,EDI_TRANSMITTED_BY,nvarchar,8
dbo,ADV_SHIP_NOTICE,EDI_TRANSMIT_DATE,datetime,NULL
dbo,ADV_SHIP_NOTICE,MASTER_BOL_ID,nvarchar,15
dbo,AIC,ROWID,int,NULL
dbo,AIC,CODE,nvarchar,15
dbo,AIC,DESCRIPTION,nvarchar,80
dbo,AIC_SYNC,ROWID,int,NULL
dbo,AIC_SYNC,EVENT_ID,int,NULL
dbo,AIC_SYNC,TYPE,nchar,1
dbo,AIC_SYNC,CREATE_DATE,datetime,NULL
dbo,AIC_SYNC,AIC_CODE,nvarchar,15
dbo,AIC_SYNC,EXCEPTION,nchar,1
dbo,AIC_SYNC,SUBSCRIPTIONS,int,NULL
dbo,ALLOCATION,ROWID,int,NULL
dbo,ALLOCATION,ID,nvarchar,5
dbo,ALLOCATION,DESCRIPTION,nvarchar,80
dbo,ALLOCATION,GROUP_ID,nvarchar,15
dbo,ALLOCATION,FROM_GL_ACCT_ID,nvarchar,30
dbo,ALLOCATION,FROM_SITE_ID,nvarchar,15
dbo,ALLOCATION,TRIGGER_FREQ,nchar,1
dbo,ALLOCATION,TRIGGER_DAY,smallint,NULL
dbo,ALLOCATION,VARIABLE_NAME_1,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_2,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_3,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_4,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_5,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_6,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_7,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_8,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_9,nvarchar,30
dbo,ALLOCATION,VARIABLE_NAME_10,nvarchar,30
dbo,ALLOCATION,VARIABLE_VALUE_1,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_2,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_3,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_4,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_5,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_6,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_7,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_8,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_9,decimal,NULL
dbo,ALLOCATION,VARIABLE_VALUE_10,decimal,NULL
dbo,ALLOCATION,TRIGGER_COUNT,smallint,NULL
dbo,ALLOCATION,TRIGGER_MAX,smallint,NULL
dbo,ALLOCATION,TRIGGER_LAST_DATE,datetime,NULL
dbo,ALLOCATION,CURRENCY_ID,nvarchar,15
dbo,ALLOCATION,POST_ALL_TRACKING,nchar,1
dbo,ALLOCATION,POST_AS_NATIVE,nchar,1
dbo,ALLOCATION,CREATE_DATE,datetime,NULL
dbo,ALLOCATION,LAST_EXECUTED_DATE,datetime,NULL
dbo,ALLOCATION_DETAIL,ROWID,int,NULL
dbo,ALLOCATION_DETAIL,ALLOC_ID,nvarchar,5
dbo,ALLOCATION_DETAIL,LINE_NO,smallint,NULL
dbo,ALLOCATION_DETAIL,NUM_GL_ACCT_ID,nvarchar,30
dbo,ALLOCATION_DETAIL,NUM_SITE_ID,nvarchar,15
dbo,ALLOCATION_DETAIL,DIV_GL_ACCT_ID,nvarchar,30
dbo,ALLOCATION_DETAIL,DIV_SITE_ID,nvarchar,15
dbo,ALLOCATION_DETAIL,PERCENT_1,decimal,NULL
dbo,ALLOCATION_DETAIL,PERCENT_2,decimal,NULL
dbo,ALLOCATION_DETAIL,ADDL_PERCENT,decimal,NULL
dbo,ALLOCATION_DETAIL,ADDL_AMOUNT,decimal,NULL
dbo,ALLOCATION_DETAIL,DEBIT_GL_ACCT_ID,nvarchar,30
dbo,ALLOCATION_DETAIL,CREDIT_GL_ACCT_ID,nvarchar,30
dbo,ALLOCATION_DETAIL,TRANS_SITE_ID,nvarchar,15
dbo,ALLOCATION_DETAIL,CR_USER_DIMENSION_1,nvarchar,15
dbo,ALLOCATION_DETAIL,CR_USER_DIMENSION_2,nvarchar,15
dbo,ALLOCATION_DETAIL,CR_CUST_ORDER_ID,nvarchar,15
dbo,ALLOCATION_DETAIL,CR_PRODUCT_CODE,nvarchar,15
dbo,ALLOCATION_DETAIL,DR_USER_DIMENSION_1,nvarchar,15
dbo,ALLOCATION_DETAIL,DR_USER_DIMENSION_2,nvarchar,15
dbo,ALLOCATION_DETAIL,DR_CUST_ORDER_ID,nvarchar,15
dbo,ALLOCATION_DETAIL,DR_PRODUCT_CODE,nvarchar,15
dbo,AMTS_PENDING_TRANS,ROWID,int,NULL
dbo,AMTS_PENDING_TRANS,PENDING_ID,int,NULL
dbo,AMTS_PENDING_TRANS,TRANS_TYPE,nvarchar,15
dbo,AMTS_PENDING_TRANS,USER_ID,nvarchar,20
dbo,AMTS_PENDING_TRANS,PENDING_FLAG,nchar,1
dbo,AMTS_PENDING_TRANS,TRANSACTION_DATE,datetime,NULL
